CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.967306+(-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18)))))))))+0.016104094684123993" 
1, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.967306+(-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18)))))))))+0.01861141063272953" 
1, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.967306+(-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18)))))))))+0.022793907672166824" 
1, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.967306+(-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18)))))))))+0.037941891700029373" 
1, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.967306+(-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18)))))))))+0.040015213191509247" 
1, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.967306+(-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18)))))))))+0.113756462931633" 
1, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.97652+(6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18))))))" 
1, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.97652+(6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18))))))" 
1, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "0.97652+((6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18))))))-0.17188189923763275)" 
1, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "0.97652+((6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18))))))-0.06954367458820343)" 
1, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "0.97652+((6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18))))))-0.081111684441566467)" 
1, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "0.97652+((6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18))))))-0.098495572805404663)" 
1, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "0.97652+((6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18))))))-0.10088156908750534)" 
1, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "0.97652+((6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18))))))-0.12029160559177399)" 
1, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "0.97652+((6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18))))))-0.16122442483901978)" 
1, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "0.97652+((6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18))))))-0.12289723008871078)" 
1, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.97652+((6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18))))))-0.31626680493354797)" 
1, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "0.97652+((6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18))))))-0.05729396641254425)" 
1, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "0.97652+((6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18))))))-0.02318122610449791)" 
1, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "0.97652+((6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18))))))-0.027037229388952255)" 
1, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "0.97652+((6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18))))))-0.032831858843564987)" 
1, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "0.97652+((6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18))))))-0.033627189695835114)" 
1, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "0.97652+((6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18))))))-0.040097203105688095)" 
1, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "0.97652+((6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18))))))-0.053741477429866791)" 
1, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "0.97652+((6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18))))))-0.040965743362903595)" 
1, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.97652+((6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18))))))-0.10542226582765579)" 
1, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.97652+(6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18)))))))+0.17188189923763275" 
1, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.97652+(6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18)))))))+0.06954367458820343" 
1, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.97652+(6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18)))))))+0.081111684441566467" 
1, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.97652+(6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18)))))))+0.098495572805404663" 
1, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.97652+(6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18)))))))+0.10088156908750534" 
1, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.97652+(6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18)))))))+0.12029160559177399" 
1, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.97652+(6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18)))))))+0.16122442483901978" 
1, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.97652+(6.67113e-06*(log(x+19)*(log(x+18)*(3-(121.083*log(x+18)))))))+0.12289723008871078" 
