DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "0.940416+((1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18))))))-0.0472264364361763)" 
1, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "0.940416+((1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18))))))-0.04806973785161972)" 
1, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "0.940416+((1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18))))))-0.05271533876657486)" 
1, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "0.940416+((1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18))))))-0.091385394334793091)" 
1, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "0.940416+((1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18))))))-0.11400569975376129)" 
1, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.940416+((1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18))))))-0.17668303847312927)" 
1, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "0.940416+((1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18))))))-0.05293726921081543)" 
1, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "0.940416+((1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18))))))-0.022855751216411591)" 
1, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "0.940416+((1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18))))))-0.019283954054117203)" 
1, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "0.940416+((1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18))))))-0.015742145478725433)" 
1, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "0.940416+((1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18))))))-0.016023246571421623)" 
1, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "0.940416+((1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18))))))-0.01757177896797657)" 
1, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "0.940416+((1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18))))))-0.030461797490715981)" 
1, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "0.940416+((1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18))))))-0.038001898676156998)" 
1, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.940416+((1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18))))))-0.058894343674182892)" 
1, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.940416+(1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18)))))))+0.15881180763244629" 
1, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.940416+(1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18)))))))+0.068567253649234772" 
1, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.940416+(1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18)))))))+0.057851862162351608" 
1, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.940416+(1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18)))))))+0.0472264364361763" 
1, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.940416+(1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18)))))))+0.04806973785161972" 
1, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.940416+(1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18)))))))+0.05271533876657486" 
1, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.940416+(1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18)))))))+0.091385394334793091" 
1, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.940416+(1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18)))))))+0.11400569975376129" 
1, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.940416+(1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18)))))))+0.17668303847312927" 
1, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.940416+(1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18)))))))+0.05293726921081543" 
1, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.940416+(1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18)))))))+0.022855751216411591" 
1, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.940416+(1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18)))))))+0.019283954054117203" 
1, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.940416+(1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18)))))))+0.015742145478725433" 
1, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.940416+(1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18)))))))+0.016023246571421623" 
1, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.940416+(1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18)))))))+0.01757177896797657" 
1, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.940416+(1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18)))))))+0.030461797490715981" 
1, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.940416+(1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18)))))))+0.038001898676156998" 
1, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.940416+(1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18)))))))+0.058894343674182892" 
